"address_detail_pid","addr_lat","addr_lon","id","hosp_lat","hosp_lon"
GAQLD155884519,-27.47174083,153.12402437,fh196,-27.539991,153.25137
GAQLD155884519,-27.47174083,153.12402437,fh114,-27.619465,152.75931
GAQLD155884519,-27.47174083,153.12402437,fh138,-27.67017,153.14174
GAQLD155884519,-27.47174083,153.12402437,fh195,-27.22827,153.10524
GAQLD155884519,-27.47174083,153.12402437,fh44,-27.080776,152.96362
GAQLD155898165,-27.46946132,153.12040169,fh138,-27.67017,153.14174
GAQLD155898165,-27.46946132,153.12040169,fh114,-27.619465,152.75931
GAQLD155898165,-27.46946132,153.12040169,fh195,-27.22827,153.10524
GAQLD155945054,-27.48970088,153.00864301,fh192,-27.559673,153.04886
GAQLD155945054,-27.48970088,153.00864301,fh44,-27.080776,152.96362
GAQLD155945054,-27.48970088,153.00864301,fh196,-27.539991,153.25137
GAQLD155948327,-27.58300421,152.90343511,fh138,-27.67017,153.14174
GAQLD155948327,-27.58300421,152.90343511,fh195,-27.22827,153.10524
GAQLD155948327,-27.58300421,152.90343511,fh114,-27.619465,152.75931
GAQLD155965105,-27.54784149,152.91286827,fh138,-27.67017,153.14174
GAQLD155965105,-27.54784149,152.91286827,fh190,-27.499401,153.03354
GAQLD155965105,-27.54784149,152.91286827,fh193,-27.484304,153.02672
GAQLD155965105,-27.54784149,152.91286827,fh195,-27.22827,153.10524
GAQLD155965105,-27.54784149,152.91286827,fh203,-27.446972,153.0279
GAQLD155965105,-27.54784149,152.91286827,fh114,-27.619465,152.75931
GAQLD156015492,-27.45367297,153.16060326,fh114,-27.619465,152.75931
GAQLD156015492,-27.45367297,153.16060326,fh138,-27.67017,153.14174
GAQLD156015492,-27.45367297,153.16060326,fh195,-27.22827,153.10524
GAQLD156018045,-27.3513469,153.04217374,fh203,-27.446972,153.0279
GAQLD156018045,-27.3513469,153.04217374,fh193,-27.484304,153.02672
GAQLD156018045,-27.3513469,153.04217374,fh190,-27.499401,153.03354
GAQLD156032331,-27.53904149,153.10830279,fh138,-27.67017,153.14174
GAQLD156032331,-27.53904149,153.10830279,fh195,-27.22827,153.10524
GAQLD156032331,-27.53904149,153.10830279,fh114,-27.619465,152.75931
GAQLD156033377,-27.59176776,153.08102703,fh138,-27.67017,153.14174
GAQLD156033377,-27.59176776,153.08102703,fh195,-27.22827,153.10524
GAQLD156033377,-27.59176776,153.08102703,fh114,-27.619465,152.75931
GAQLD156034555,-27.36700942,153.02480163,fh44,-27.080776,152.96362
GAQLD156034555,-27.36700942,153.02480163,fh192,-27.559673,153.04886
GAQLD156034555,-27.36700942,153.02480163,fh196,-27.539991,153.25137
GAQLD156039674,-27.64649977,153.11102125,fh195,-27.22827,153.10524
GAQLD156039674,-27.64649977,153.11102125,fh138,-27.67017,153.14174
GAQLD156039674,-27.64649977,153.11102125,fh114,-27.619465,152.75931
GAQLD156040094,-27.61916131,152.72730605,fh203,-27.446972,153.0279
GAQLD156040094,-27.61916131,152.72730605,fh193,-27.484304,153.02672
GAQLD156040094,-27.61916131,152.72730605,fh190,-27.499401,153.03354
GAQLD156046027,-27.9752415,153.36054012,fh198,-28.072199,153.37729
GAQLD156046027,-27.9752415,153.36054012,fh164,-28.323418,153.40082
GAQLD156046027,-27.9752415,153.36054012,fh138,-27.67017,153.14174
GAQLD156047517,-27.62898574,153.05682383,fh195,-27.22827,153.10524
GAQLD156047517,-27.62898574,153.05682383,fh138,-27.67017,153.14174
GAQLD156047517,-27.62898574,153.05682383,fh114,-27.619465,152.75931
GAQLD156053815,-27.31683474,153.02858342,fh190,-27.499401,153.03354
GAQLD156053815,-27.31683474,153.02858342,fh193,-27.484304,153.02672
GAQLD156053815,-27.31683474,153.02858342,fh203,-27.446972,153.0279
GAQLD156058700,-27.49313752,153.03232478,fh190,-27.499401,153.03354
GAQLD156058700,-27.49313752,153.03232478,fh203,-27.446972,153.0279
GAQLD156058700,-27.49313752,153.03232478,fh193,-27.484304,153.02672
GAQLD156065968,-27.52312763,153.21021136,fh190,-27.499401,153.03354
GAQLD156065968,-27.52312763,153.21021136,fh193,-27.484304,153.02672
GAQLD156065968,-27.52312763,153.21021136,fh203,-27.446972,153.0279
GAQLD156068508,-27.5075244,152.92530162,fh192,-27.559673,153.04886
GAQLD156068508,-27.5075244,152.92530162,fh196,-27.539991,153.25137
GAQLD156068508,-27.5075244,152.92530162,fh44,-27.080776,152.96362
GAQLD156070784,-27.37622889,152.98491573,fh44,-27.080776,152.96362
GAQLD156070784,-27.37622889,152.98491573,fh192,-27.559673,153.04886
GAQLD156070784,-27.37622889,152.98491573,fh196,-27.539991,153.25137
GAQLD156072520,-27.39530865,152.93313708,fh44,-27.080776,152.96362
GAQLD156072520,-27.39530865,152.93313708,fh192,-27.559673,153.04886
GAQLD156072520,-27.39530865,152.93313708,fh196,-27.539991,153.25137
GAQLD156075835,-27.56587685,153.06206451,fh114,-27.619465,152.75931
GAQLD156075835,-27.56587685,153.06206451,fh195,-27.22827,153.10524
GAQLD156075835,-27.56587685,153.06206451,fh138,-27.67017,153.14174
GAQLD156077381,-27.39992121,153.02476234,fh193,-27.484304,153.02672
GAQLD156077381,-27.39992121,153.02476234,fh203,-27.446972,153.0279
GAQLD156077381,-27.39992121,153.02476234,fh190,-27.499401,153.03354
GAQLD156083852,-27.51526762,152.94302992,fh203,-27.446972,153.0279
GAQLD156083852,-27.51526762,152.94302992,fh193,-27.484304,153.02672
GAQLD156083852,-27.51526762,152.94302992,fh190,-27.499401,153.03354
GAQLD156086491,-27.40157335,153.01641036,fh190,-27.499401,153.03354
GAQLD156086491,-27.40157335,153.01641036,fh193,-27.484304,153.02672
GAQLD156086491,-27.40157335,153.01641036,fh203,-27.446972,153.0279
GAQLD156087787,-27.49627895,153.03667976,fh114,-27.619465,152.75931
GAQLD156087787,-27.49627895,153.03667976,fh138,-27.67017,153.14174
GAQLD156087787,-27.49627895,153.03667976,fh195,-27.22827,153.10524
GAQLD156171191,-27.58215588,153.02734743,fh190,-27.499401,153.03354
GAQLD156171191,-27.58215588,153.02734743,fh193,-27.484304,153.02672
GAQLD156171191,-27.58215588,153.02734743,fh203,-27.446972,153.0279
GAQLD156182422,-27.3482045,152.9668125,fh114,-27.619465,152.75931
GAQLD156182422,-27.3482045,152.9668125,fh195,-27.22827,153.10524
GAQLD156182422,-27.3482045,152.9668125,fh192,-27.559673,153.04886
GAQLD156182422,-27.3482045,152.9668125,fh196,-27.539991,153.25137
GAQLD156182422,-27.3482045,152.9668125,fh44,-27.080776,152.96362
GAQLD156182422,-27.3482045,152.9668125,fh138,-27.67017,153.14174
GAQLD156189362,-27.4276607,152.99514573,fh138,-27.67017,153.14174
GAQLD156189362,-27.4276607,152.99514573,fh195,-27.22827,153.10524
GAQLD156189362,-27.4276607,152.99514573,fh114,-27.619465,152.75931
GAQLD156194770,-27.53098583,153.2237127,fh193,-27.484304,153.02672
GAQLD156194770,-27.53098583,153.2237127,fh190,-27.499401,153.03354
GAQLD156194770,-27.53098583,153.2237127,fh203,-27.446972,153.0279
GAQLD156195804,-27.53718243,153.22024223,fh138,-27.67017,153.14174
GAQLD156195804,-27.53718243,153.22024223,fh114,-27.619465,152.75931
GAQLD156195804,-27.53718243,153.22024223,fh195,-27.22827,153.10524
GAQLD156202015,-27.61054352,153.03963499,fh203,-27.446972,153.0279
GAQLD156202015,-27.61054352,153.03963499,fh193,-27.484304,153.02672
GAQLD156202015,-27.61054352,153.03963499,fh190,-27.499401,153.03354
GAQLD156205429,-27.44756418,152.96811779,fh44,-27.080776,152.96362
GAQLD156205429,-27.44756418,152.96811779,fh192,-27.559673,153.04886
GAQLD156205429,-27.44756418,152.96811779,fh196,-27.539991,153.25137
GAQLD156205600,-27.38685595,152.95340896,fh192,-27.559673,153.04886
GAQLD156205600,-27.38685595,152.95340896,fh196,-27.539991,153.25137
GAQLD156205600,-27.38685595,152.95340896,fh44,-27.080776,152.96362
GAQLD156211232,-27.94303281,153.38536352,fh138,-27.67017,153.14174
GAQLD156211232,-27.94303281,153.38536352,fh198,-28.072199,153.37729
GAQLD156211232,-27.94303281,153.38536352,fh164,-28.323418,153.40082
GAQLD156225694,-27.3666593,153.03396527,fh195,-27.22827,153.10524
GAQLD156225694,-27.3666593,153.03396527,fh114,-27.619465,152.75931
GAQLD156225694,-27.3666593,153.03396527,fh138,-27.67017,153.14174
GAQLD156228162,-27.37199766,153.00786936,fh203,-27.446972,153.0279
GAQLD156228162,-27.37199766,153.00786936,fh193,-27.484304,153.02672
GAQLD156228162,-27.37199766,153.00786936,fh190,-27.499401,153.03354
GAQLD156231625,-27.99193838,153.37741958,fh138,-27.67017,153.14174
GAQLD156231625,-27.99193838,153.37741958,fh164,-28.323418,153.40082
GAQLD156231625,-27.99193838,153.37741958,fh198,-28.072199,153.37729
GAQLD156246136,-27.46437082,152.96728062,fh190,-27.499401,153.03354
GAQLD156246136,-27.46437082,152.96728062,fh193,-27.484304,153.02672
GAQLD156246136,-27.46437082,152.96728062,fh203,-27.446972,153.0279
GAQLD156247685,-27.70911221,153.19909258,fh114,-27.619465,152.75931
GAQLD156247685,-27.70911221,153.19909258,fh138,-27.67017,153.14174
GAQLD156247685,-27.70911221,153.19909258,fh198,-28.072199,153.37729
GAQLD156250437,-27.45494953,152.97866698,fh192,-27.559673,153.04886
GAQLD156250437,-27.45494953,152.97866698,fh44,-27.080776,152.96362
GAQLD156250437,-27.45494953,152.97866698,fh196,-27.539991,153.25137
GAQLD156250969,-27.11960043,153.06047383,fh193,-27.484304,153.02672
GAQLD156250969,-27.11960043,153.06047383,fh203,-27.446972,153.0279
GAQLD156250969,-27.11960043,153.06047383,fh190,-27.499401,153.03354
GAQLD156262061,-27.71344371,153.19782234,fh138,-27.67017,153.14174
GAQLD156262061,-27.71344371,153.19782234,fh114,-27.619465,152.75931
GAQLD156262061,-27.71344371,153.19782234,fh198,-28.072199,153.37729
GAQLD156266571,-27.50229324,153.13426872,fh193,-27.484304,153.02672
GAQLD156266571,-27.50229324,153.13426872,fh190,-27.499401,153.03354
GAQLD156266571,-27.50229324,153.13426872,fh114,-27.619465,152.75931
GAQLD156266571,-27.50229324,153.13426872,fh203,-27.446972,153.0279
GAQLD156266571,-27.50229324,153.13426872,fh138,-27.67017,153.14174
GAQLD156266571,-27.50229324,153.13426872,fh195,-27.22827,153.10524
GAQLD156275136,-27.48639363,153.21225305,fh193,-27.484304,153.02672
GAQLD156275136,-27.48639363,153.21225305,fh138,-27.67017,153.14174
GAQLD156275136,-27.48639363,153.21225305,fh114,-27.619465,152.75931
GAQLD156275136,-27.48639363,153.21225305,fh203,-27.446972,153.0279
GAQLD156275136,-27.48639363,153.21225305,fh195,-27.22827,153.10524
GAQLD156275136,-27.48639363,153.21225305,fh190,-27.499401,153.03354
GAQLD156290152,-27.35227228,153.06866948,fh192,-27.559673,153.04886
GAQLD156290152,-27.35227228,153.06866948,fh196,-27.539991,153.25137
GAQLD156290152,-27.35227228,153.06866948,fh44,-27.080776,152.96362
GAQLD156310819,-27.58751718,152.75274012,fh193,-27.484304,153.02672
GAQLD156310819,-27.58751718,152.75274012,fh190,-27.499401,153.03354
GAQLD156310819,-27.58751718,152.75274012,fh203,-27.446972,153.0279
GAQLD156318914,-27.28667452,152.95884253,fh138,-27.67017,153.14174
GAQLD156318914,-27.28667452,152.95884253,fh114,-27.619465,152.75931
GAQLD156318914,-27.28667452,152.95884253,fh195,-27.22827,153.10524
GAQLD156319326,-27.30867881,153.05574784,fh192,-27.559673,153.04886
GAQLD156319326,-27.30867881,153.05574784,fh190,-27.499401,153.03354
GAQLD156319326,-27.30867881,153.05574784,fh203,-27.446972,153.0279
GAQLD156319326,-27.30867881,153.05574784,fh193,-27.484304,153.02672
GAQLD156319326,-27.30867881,153.05574784,fh196,-27.539991,153.25137
GAQLD156319326,-27.30867881,153.05574784,fh44,-27.080776,152.96362
GAQLD156319757,-27.29314447,152.97900861,fh193,-27.484304,153.02672
GAQLD156319757,-27.29314447,152.97900861,fh203,-27.446972,153.0279
GAQLD156319757,-27.29314447,152.97900861,fh190,-27.499401,153.03354
GAQLD156321486,-27.29309742,152.95818424,fh114,-27.619465,152.75931
GAQLD156321486,-27.29309742,152.95818424,fh192,-27.559673,153.04886
GAQLD156321486,-27.29309742,152.95818424,fh44,-27.080776,152.96362
GAQLD156321486,-27.29309742,152.95818424,fh196,-27.539991,153.25137
GAQLD156321486,-27.29309742,152.95818424,fh195,-27.22827,153.10524
GAQLD156321486,-27.29309742,152.95818424,fh138,-27.67017,153.14174
GAQLD156326161,-27.28985078,153.06183027,fh195,-27.22827,153.10524
GAQLD156326161,-27.28985078,153.06183027,fh114,-27.619465,152.75931
GAQLD156326161,-27.28985078,153.06183027,fh138,-27.67017,153.14174
GAQLD156326189,-27.29537465,153.0583638,fh44,-27.080776,152.96362
GAQLD156326189,-27.29537465,153.0583638,fh196,-27.539991,153.25137
GAQLD156326189,-27.29537465,153.0583638,fh192,-27.559673,153.04886
GAQLD156328537,-27.29338518,152.97224675,fh195,-27.22827,153.10524
GAQLD156328537,-27.29338518,152.97224675,fh114,-27.619465,152.75931
GAQLD156328537,-27.29338518,152.97224675,fh138,-27.67017,153.14174
GAQLD156343869,-27.9994841,153.40627891,fh138,-27.67017,153.14174
GAQLD156343869,-27.9994841,153.40627891,fh164,-28.323418,153.40082
GAQLD156343869,-27.9994841,153.40627891,fh198,-28.072199,153.37729
GAQLD156371216,-27.08610777,152.96833059,fh148,-27.485489,153.0281
GAQLD156371216,-27.08610777,152.96833059,fh241,-27.390497,153.02196
GAQLD156371216,-27.08610777,152.96833059,fh226,-26.74681,153.11382
GAQLD156380431,-27.63406301,152.90951161,fh195,-27.22827,153.10524
GAQLD156380431,-27.63406301,152.90951161,fh138,-27.67017,153.14174
GAQLD156380431,-27.63406301,152.90951161,fh114,-27.619465,152.75931
GAQLD156386809,-27.55723185,153.21625703,fh114,-27.619465,152.75931
GAQLD156386809,-27.55723185,153.21625703,fh195,-27.22827,153.10524
GAQLD156386809,-27.55723185,153.21625703,fh138,-27.67017,153.14174
GAQLD156396776,-27.50401312,153.08099919,fh44,-27.080776,152.96362
GAQLD156396776,-27.50401312,153.08099919,fh192,-27.559673,153.04886
GAQLD156396776,-27.50401312,153.08099919,fh196,-27.539991,153.25137
GAQLD156403960,-27.51581592,153.20281471,fh190,-27.499401,153.03354
GAQLD156403960,-27.51581592,153.20281471,fh193,-27.484304,153.02672
GAQLD156403960,-27.51581592,153.20281471,fh203,-27.446972,153.0279
GAQLD156413210,-27.51589032,152.98277482,fh192,-27.559673,153.04886
GAQLD156413210,-27.51589032,152.98277482,fh196,-27.539991,153.25137
GAQLD156413210,-27.51589032,152.98277482,fh44,-27.080776,152.96362
GAQLD156428690,-27.38054362,153.00994103,fh114,-27.619465,152.75931
GAQLD156428690,-27.38054362,153.00994103,fh195,-27.22827,153.10524
GAQLD156428690,-27.38054362,153.00994103,fh138,-27.67017,153.14174
GAQLD156429150,-27.49468354,152.95134782,fh203,-27.446972,153.0279
GAQLD156429150,-27.49468354,152.95134782,fh190,-27.499401,153.03354
GAQLD156429150,-27.49468354,152.95134782,fh193,-27.484304,153.02672
GAQLD156438726,-27.38614825,153.02784674,fh192,-27.559673,153.04886
GAQLD156438726,-27.38614825,153.02784674,fh196,-27.539991,153.25137
GAQLD156438726,-27.38614825,153.02784674,fh44,-27.080776,152.96362
GAQLD156445385,-28.04081815,153.4019747,fh138,-27.67017,153.14174
GAQLD156445385,-28.04081815,153.4019747,fh198,-28.072199,153.37729
GAQLD156445385,-28.04081815,153.4019747,fh164,-28.323418,153.40082
GAQLD156450835,-28.0389613,153.40723558,fh198,-28.072199,153.37729
GAQLD156450835,-28.0389613,153.40723558,fh164,-28.323418,153.40082
GAQLD156450835,-28.0389613,153.40723558,fh138,-27.67017,153.14174
GAQLD156456216,-27.60743796,152.86732011,fh203,-27.446972,153.0279
GAQLD156456216,-27.60743796,152.86732011,fh193,-27.484304,153.02672
GAQLD156456216,-27.60743796,152.86732011,fh190,-27.499401,153.03354
GAQLD156464669,-27.25126036,153.08264354,fh196,-27.539991,153.25137
GAQLD156464669,-27.25126036,153.08264354,fh190,-27.499401,153.03354
GAQLD156464669,-27.25126036,153.08264354,fh192,-27.559673,153.04886
GAQLD156464669,-27.25126036,153.08264354,fh44,-27.080776,152.96362
GAQLD156464669,-27.25126036,153.08264354,fh203,-27.446972,153.0279
GAQLD156464669,-27.25126036,153.08264354,fh193,-27.484304,153.02672
GAQLD156476831,-27.56459514,153.04222327,fh138,-27.67017,153.14174
GAQLD156476831,-27.56459514,153.04222327,fh114,-27.619465,152.75931
GAQLD156476831,-27.56459514,153.04222327,fh195,-27.22827,153.10524
GAQLD156479650,-27.51089723,153.06972544,fh196,-27.539991,153.25137
GAQLD156479650,-27.51089723,153.06972544,fh193,-27.484304,153.02672
GAQLD156479650,-27.51089723,153.06972544,fh192,-27.559673,153.04886
GAQLD156479650,-27.51089723,153.06972544,fh190,-27.499401,153.03354
GAQLD156479650,-27.51089723,153.06972544,fh44,-27.080776,152.96362
GAQLD156479650,-27.51089723,153.06972544,fh203,-27.446972,153.0279
GAQLD156482834,-27.54595829,152.98559261,fh190,-27.499401,153.03354
GAQLD156482834,-27.54595829,152.98559261,fh193,-27.484304,153.02672
GAQLD156482834,-27.54595829,152.98559261,fh203,-27.446972,153.0279
GAQLD156485663,-27.54211214,152.98201521,fh203,-27.446972,153.0279
GAQLD156485663,-27.54211214,152.98201521,fh190,-27.499401,153.03354
GAQLD156485663,-27.54211214,152.98201521,fh193,-27.484304,153.02672
GAQLD156494899,-27.53526957,152.97444755,fh193,-27.484304,153.02672
GAQLD156494899,-27.53526957,152.97444755,fh190,-27.499401,153.03354
GAQLD156494899,-27.53526957,152.97444755,fh203,-27.446972,153.0279
GAQLD156511089,-27.19382556,153.02203332,fh203,-27.446972,153.0279
GAQLD156511089,-27.19382556,153.02203332,fh193,-27.484304,153.02672
GAQLD156511089,-27.19382556,153.02203332,fh190,-27.499401,153.03354
GAQLD156513076,-27.55533672,152.96079091,fh114,-27.619465,152.75931
GAQLD156513076,-27.55533672,152.96079091,fh195,-27.22827,153.10524
GAQLD156513076,-27.55533672,152.96079091,fh138,-27.67017,153.14174
GAQLD156517396,-27.32490216,153.06395642,fh196,-27.539991,153.25137
GAQLD156517396,-27.32490216,153.06395642,fh44,-27.080776,152.96362
GAQLD156517396,-27.32490216,153.06395642,fh192,-27.559673,153.04886
GAQLD156532628,-27.4888701,153.04446748,fh114,-27.619465,152.75931
GAQLD156532628,-27.4888701,153.04446748,fh203,-27.446972,153.0279
GAQLD156532628,-27.4888701,153.04446748,fh195,-27.22827,153.10524
GAQLD156532628,-27.4888701,153.04446748,fh193,-27.484304,153.02672
GAQLD156532628,-27.4888701,153.04446748,fh190,-27.499401,153.03354
GAQLD156532628,-27.4888701,153.04446748,fh138,-27.67017,153.14174
GAQLD156541868,-27.59036155,152.97789719,fh114,-27.619465,152.75931
GAQLD156541868,-27.59036155,152.97789719,fh195,-27.22827,153.10524
GAQLD156541868,-27.59036155,152.97789719,fh138,-27.67017,153.14174
GAQLD156547788,-27.33681455,152.94454318,fh44,-27.080776,152.96362
GAQLD156547788,-27.33681455,152.94454318,fh192,-27.559673,153.04886
GAQLD156547788,-27.33681455,152.94454318,fh114,-27.619465,152.75931
GAQLD156547788,-27.33681455,152.94454318,fh195,-27.22827,153.10524
GAQLD156547788,-27.33681455,152.94454318,fh196,-27.539991,153.25137
GAQLD156547788,-27.33681455,152.94454318,fh138,-27.67017,153.14174
GAQLD156554944,-27.39411496,152.98725919,fh203,-27.446972,153.0279
GAQLD156554944,-27.39411496,152.98725919,fh193,-27.484304,153.02672
GAQLD156554944,-27.39411496,152.98725919,fh190,-27.499401,153.03354
GAQLD156559729,-27.33776063,152.94833973,fh196,-27.539991,153.25137
GAQLD156559729,-27.33776063,152.94833973,fh44,-27.080776,152.96362
GAQLD156559729,-27.33776063,152.94833973,fh203,-27.446972,153.0279
GAQLD156559729,-27.33776063,152.94833973,fh193,-27.484304,153.02672
GAQLD156559729,-27.33776063,152.94833973,fh192,-27.559673,153.04886
GAQLD156559729,-27.33776063,152.94833973,fh190,-27.499401,153.03354
GAQLD156565122,-27.40513053,152.9321298,fh114,-27.619465,152.75931
GAQLD156565122,-27.40513053,152.9321298,fh195,-27.22827,153.10524
GAQLD156565122,-27.40513053,152.9321298,fh138,-27.67017,153.14174
GAQLD156565460,-27.39834864,152.94802021,fh138,-27.67017,153.14174
GAQLD156565460,-27.39834864,152.94802021,fh114,-27.619465,152.75931
GAQLD156565460,-27.39834864,152.94802021,fh195,-27.22827,153.10524
GAQLD156569664,-27.50570106,153.0277065,fh114,-27.619465,152.75931
GAQLD156569664,-27.50570106,153.0277065,fh138,-27.67017,153.14174
GAQLD156569664,-27.50570106,153.0277065,fh195,-27.22827,153.10524
GAQLD156570828,-27.39670327,152.97910297,fh196,-27.539991,153.25137
GAQLD156570828,-27.39670327,152.97910297,fh44,-27.080776,152.96362
GAQLD156570828,-27.39670327,152.97910297,fh192,-27.559673,153.04886
GAQLD156573306,-27.39810234,152.99538227,fh193,-27.484304,153.02672
GAQLD156573306,-27.39810234,152.99538227,fh203,-27.446972,153.0279
GAQLD156573306,-27.39810234,152.99538227,fh190,-27.499401,153.03354
GAQLD156575226,-27.40462546,152.93518496,fh195,-27.22827,153.10524
GAQLD156575226,-27.40462546,152.93518496,fh138,-27.67017,153.14174
GAQLD156575226,-27.40462546,152.93518496,fh114,-27.619465,152.75931
GAQLD156579735,-27.62222723,152.96305849,fh203,-27.446972,153.0279
GAQLD156579735,-27.62222723,152.96305849,fh193,-27.484304,153.02672
GAQLD156579735,-27.62222723,152.96305849,fh190,-27.499401,153.03354
GAQLD156602496,-27.37144229,153.04880031,fh44,-27.080776,152.96362
GAQLD156602496,-27.37144229,153.04880031,fh192,-27.559673,153.04886
GAQLD156602496,-27.37144229,153.04880031,fh196,-27.539991,153.25137
GAQLD156611440,-27.50430753,153.04231277,fh114,-27.619465,152.75931
GAQLD156611440,-27.50430753,153.04231277,fh138,-27.67017,153.14174
GAQLD156611440,-27.50430753,153.04231277,fh195,-27.22827,153.10524
GAQLD156612941,-27.51884619,152.98006774,fh203,-27.446972,153.0279
GAQLD156612941,-27.51884619,152.98006774,fh193,-27.484304,153.02672
GAQLD156612941,-27.51884619,152.98006774,fh190,-27.499401,153.03354
GAQLD156632760,-27.50835725,153.04642102,fh44,-27.080776,152.96362
GAQLD156632760,-27.50835725,153.04642102,fh196,-27.539991,153.25137
GAQLD156632760,-27.50835725,153.04642102,fh192,-27.559673,153.04886
GAQLD156635670,-27.41969486,153.07198,fh114,-27.619465,152.75931
GAQLD156635670,-27.41969486,153.07198,fh195,-27.22827,153.10524
GAQLD156635670,-27.41969486,153.07198,fh138,-27.67017,153.14174
GAQLD156638248,-27.46617109,153.06189066,fh44,-27.080776,152.96362
GAQLD156638248,-27.46617109,153.06189066,fh192,-27.559673,153.04886
GAQLD156638248,-27.46617109,153.06189066,fh196,-27.539991,153.25137
GAQLD156638492,-27.46934973,153.06081268,fh203,-27.446972,153.0279
GAQLD156638492,-27.46934973,153.06081268,fh190,-27.499401,153.03354
GAQLD156638492,-27.46934973,153.06081268,fh193,-27.484304,153.02672
GAQLD156645710,-27.91123422,153.34274995,fh138,-27.67017,153.14174
GAQLD156645710,-27.91123422,153.34274995,fh164,-28.323418,153.40082
GAQLD156645710,-27.91123422,153.34274995,fh198,-28.072199,153.37729
GAQLD156646646,-27.88566047,153.33411988,fh138,-27.67017,153.14174
GAQLD156646646,-27.88566047,153.33411988,fh198,-28.072199,153.37729
GAQLD156646646,-27.88566047,153.33411988,fh164,-28.323418,153.40082
GAQLD156671388,-27.51931639,153.05757488,fh44,-27.080776,152.96362
GAQLD156671388,-27.51931639,153.05757488,fh196,-27.539991,153.25137
GAQLD156671388,-27.51931639,153.05757488,fh192,-27.559673,153.04886
GAQLD156685762,-27.49413933,152.97417434,fh138,-27.67017,153.14174
GAQLD156685762,-27.49413933,152.97417434,fh195,-27.22827,153.10524
GAQLD156685762,-27.49413933,152.97417434,fh114,-27.619465,152.75931
GAQLD156688755,-27.55562933,152.93979871,fh114,-27.619465,152.75931
GAQLD156688755,-27.55562933,152.93979871,fh195,-27.22827,153.10524
GAQLD156688755,-27.55562933,152.93979871,fh138,-27.67017,153.14174
GAQLD156711482,-27.40274572,153.0337009,fh195,-27.22827,153.10524
GAQLD156711482,-27.40274572,153.0337009,fh138,-27.67017,153.14174
GAQLD156711482,-27.40274572,153.0337009,fh114,-27.619465,152.75931
GAQLD156719715,-27.51138058,152.9477008,fh114,-27.619465,152.75931
GAQLD156719715,-27.51138058,152.9477008,fh195,-27.22827,153.10524
GAQLD156719715,-27.51138058,152.9477008,fh138,-27.67017,153.14174
GAQLD156723250,-27.51080411,152.95044578,fh114,-27.619465,152.75931
GAQLD156723250,-27.51080411,152.95044578,fh138,-27.67017,153.14174
GAQLD156723250,-27.51080411,152.95044578,fh195,-27.22827,153.10524
GAQLD156723274,-27.50287085,152.91672311,fh195,-27.22827,153.10524
GAQLD156723274,-27.50287085,152.91672311,fh138,-27.67017,153.14174
GAQLD156723274,-27.50287085,152.91672311,fh114,-27.619465,152.75931
GAQLD156726113,-27.40462595,152.95875615,fh138,-27.67017,153.14174
GAQLD156726113,-27.40462595,152.95875615,fh44,-27.080776,152.96362
GAQLD156726113,-27.40462595,152.95875615,fh196,-27.539991,153.25137
GAQLD156726113,-27.40462595,152.95875615,fh195,-27.22827,153.10524
GAQLD156726113,-27.40462595,152.95875615,fh192,-27.559673,153.04886
GAQLD156726113,-27.40462595,152.95875615,fh114,-27.619465,152.75931
GAQLD156729906,-27.41222155,152.95147031,fh114,-27.619465,152.75931
GAQLD156729906,-27.41222155,152.95147031,fh138,-27.67017,153.14174
GAQLD156729906,-27.41222155,152.95147031,fh195,-27.22827,153.10524
GAQLD156738508,-27.59798748,153.09787495,fh114,-27.619465,152.75931
GAQLD156738508,-27.59798748,153.09787495,fh138,-27.67017,153.14174
GAQLD156738508,-27.59798748,153.09787495,fh195,-27.22827,153.10524
GAQLD156745784,-27.93972707,153.40680436,fh198,-28.072199,153.37729
GAQLD156745784,-27.93972707,153.40680436,fh138,-27.67017,153.14174
GAQLD156745784,-27.93972707,153.40680436,fh164,-28.323418,153.40082
GAQLD156753398,-27.22912275,153.07895488,fh44,-27.080776,152.96362
GAQLD156753398,-27.22912275,153.07895488,fh196,-27.539991,153.25137
GAQLD156753398,-27.22912275,153.07895488,fh192,-27.559673,153.04886
GAQLD156755743,-27.2335755,153.09032163,fh196,-27.539991,153.25137
GAQLD156755743,-27.2335755,153.09032163,fh44,-27.080776,152.96362
GAQLD156755743,-27.2335755,153.09032163,fh192,-27.559673,153.04886
GAQLD156777281,-27.56771321,153.06982664,fh203,-27.446972,153.0279
GAQLD156777281,-27.56771321,153.06982664,fh193,-27.484304,153.02672
GAQLD156777281,-27.56771321,153.06982664,fh190,-27.499401,153.03354
GAQLD156782982,-27.28449493,152.96201976,fh193,-27.484304,153.02672
GAQLD156782982,-27.28449493,152.96201976,fh190,-27.499401,153.03354
GAQLD156782982,-27.28449493,152.96201976,fh203,-27.446972,153.0279
GAQLD156784060,-28.04034486,153.24547396,fh138,-27.67017,153.14174
GAQLD156784060,-28.04034486,153.24547396,fh198,-28.072199,153.37729
GAQLD156784060,-28.04034486,153.24547396,fh164,-28.323418,153.40082
GAQLD156787620,-27.56998088,153.06962448,fh203,-27.446972,153.0279
GAQLD156787620,-27.56998088,153.06962448,fh193,-27.484304,153.02672
GAQLD156787620,-27.56998088,153.06962448,fh190,-27.499401,153.03354
