address_detail_pid,id,dist_km,dist_hr
GANSW717365231,fh228,44.937599999999996,0.8103055555555555
GANSW717365231,fh49,44.729800000000004,0.6693611111111111
GANSW717365231,fh25,2.846,0.07241666666666666
GANSW717366004,fh38,67.63419999999999,1.3772777777777778
GANSW717366004,fh90,64.2152,1.036361111111111
GANSW717366004,fh77,2.0595,0.07066666666666667
GANSW717383419,fh20,26.3805,0.5776666666666667
GANSW717383419,fh254,20.1747,0.3686666666666667
GANSW717383419,fh101,59.5313,0.766
GANSW717464281,fh25,32.7478,0.5632222222222222
GANSW717464281,fh228,19.272299999999998,0.4530833333333333
GANSW717464281,fh49,50.49,0.7735277777777777
GANSW717502215,fh25,48.2782,0.9144444444444444
GANSW717502215,fh228,6.4513,0.20447222222222222
GANSW717502215,fh49,55.075,0.948138888888889
GANSW717513710,fh228,25.517,0.5348333333333334
GANSW717513710,fh25,41.4119,0.7114722222222223
GANSW717513710,fh49,56.0582,0.8877777777777778
GANSW717523031,fh92,78.6235,1.247861111111111
GANSW717523031,fh25,45.491800000000005,0.7805555555555556
GANSW717523031,fh228,42.7064,0.85625
GANSW717554621,fh112,42.499,0.80725
GANSW717554621,fh80,44.689099999999996,0.7511944444444445
GANSW717554621,fh50,18.386200000000002,0.3602222222222222
GANSW717567445,fh228,42.0226,0.8353055555555555
GANSW717567445,fh92,78.67880000000001,1.2473333333333332
GANSW717567445,fh25,44.808099999999996,0.7596111111111111
GANSW717568980,fh228,41.0343,0.8044166666666667
GANSW717568980,fh25,43.8197,0.7287222222222223
GANSW717568980,fh92,77.634,1.2292777777777777
GANSW717579856,fh80,43.322300000000006,0.7995833333333333
GANSW717579856,fh112,49.4062,1.022
GANSW717579856,fh50,19.447400000000002,0.44636111111111115
GANSW717613895,fh25,20.7621,0.38483333333333336
GANSW717613895,fh228,25.0,0.5345
GANSW717613895,fh49,41.084199999999996,0.6739722222222223
GANSW717617557,fh159,74.79589999999999,0.9758333333333333
GANSW717617557,fh48,18.9668,0.31122222222222223
GANSW717617557,fh39,51.4551,0.7813888888888889
GANSW717630580,fh54,13.0905,0.25083333333333335
GANSW717630580,fh125,25.2647,0.4892222222222222
GANSW717630580,fh218,56.8987,0.8966944444444445
GANSW717630793,fh118,52.8255,0.7967500000000001
GANSW717630793,fh108,59.2341,0.8501388888888889
GANSW717630793,fh60,51.0484,0.7685555555555557
GANSW717653835,fh49,49.614599999999996,0.7487777777777778
GANSW717653835,fh228,17.0635,0.3767777777777778
GANSW717653835,fh25,38.5533,0.6866666666666666
GANSW717688993,fh50,17.6893,0.3983888888888889
GANSW717688993,fh80,39.1693,0.6931666666666667
GANSW717688993,fh112,46.9702,0.9583611111111111
GANSW717724391,fh125,21.1372,0.34391666666666665
GANSW717724391,fh77,59.5122,1.0424722222222222
GANSW717724391,fh54,35.7156,0.5837777777777777
GANSW717733929,fh25,12.395100000000001,0.25563888888888886
GANSW717733929,fh49,44.092800000000004,0.6557499999999999
GANSW717733929,fh228,58.4375,0.8984166666666668
GANSW717735765,fh212,75.78739999999999,1.1959166666666667
GANSW717735765,fh155,86.9735,1.415638888888889
GANSW717735765,fh231,87.6828,1.3888333333333334
GANSW717740642,fh112,34.1314,0.6687222222222222
GANSW717740642,fh50,17.9227,0.4329444444444444
GANSW717740642,fh80,41.247,0.7446111111111111
GANSW717740845,fh49,30.7547,0.5043055555555556
GANSW717740845,fh228,40.3659,0.7255833333333334
GANSW717740845,fh25,11.975299999999999,0.2624444444444444
GANSW717741136,fh25,40.1522,0.6961388888888889
GANSW717741136,fh228,25.9915,0.5323333333333333
GANSW717741136,fh49,56.0908,0.8896944444444445
GANSW717744586,fh49,52.3841,0.7651388888888889
GANSW717744586,fh228,66.7288,1.0078055555555556
GANSW717744586,fh25,24.5453,0.3902777777777778
GANSW717745824,fh228,30.7168,0.5379444444444444
GANSW717745824,fh49,18.8676,0.33769444444444446
GANSW717745824,fh25,31.6827,0.48277777777777775
GANSW717746741,fh246,18.201,0.3531944444444444
GANSW717746741,fh81,40.593199999999996,0.6750277777777778
GANSW717746741,fh23,32.3581,0.6059444444444445
GANSW717747353,fh143,55.315,0.9128611111111111
GANSW717747353,fh22,61.7651,1.052361111111111
GANSW717747353,fh46,41.4801,0.6497222222222222
GANSW717750240,fh228,22.0242,0.4871944444444445
GANSW717750240,fh49,42.8932,0.7031666666666667
GANSW717750240,fh25,23.6319,0.37516666666666665
GANSW717772651,fh228,18.7701,0.4247777777777778
GANSW717772651,fh49,51.0978,0.77275
GANSW717772651,fh25,36.3426,0.6363055555555555
GANSW717786121,fh49,38.225199999999994,0.7004166666666667
GANSW717786121,fh228,36.5159,0.6843888888888889
GANSW717786121,fh25,7.1209,0.16641666666666668
GANSW717797000,fh49,42.7736,0.706861111111111
GANSW717797000,fh25,19.4098,0.3754166666666667
GANSW717797000,fh228,26.6895,0.5673888888888888
GANSW717798600,fh50,16.4697,0.37247222222222226
GANSW717798600,fh49,49.6659,0.79475
GANSW717798600,fh25,42.869099999999996,0.7610555555555556
GANSW717798600,fh112,45.750699999999995,0.9324444444444445
GANSW717798600,fh228,1.0802,0.04594444444444445
GANSW717798600,fh80,39.6667,0.7100277777777777
GANSW717803952,fh50,23.919,0.4938888888888889
GANSW717803952,fh112,55.1991,1.0501111111111112
GANSW717803952,fh80,38.6104,0.70625
GANSW717852923,fh49,53.9673,0.9061666666666666
GANSW717852923,fh228,5.3436,0.1625
GANSW717852923,fh25,47.1704,0.8724722222222222
GANSW717872528,fh22,45.284800000000004,0.8539444444444444
GANSW717872528,fh143,7.1526000000000005,0.1703611111111111
GANSW717872528,fh46,29.7195,0.5306111111111111
GANSW717873693,fh46,47.3955,0.6853055555555555
GANSW717873693,fh143,10.305299999999999,0.21333333333333335
GANSW717873693,fh22,54.469800000000006,0.8781388888888889
GANSW717900125,fh228,27.381400000000003,0.5844444444444444
GANSW717900125,fh49,47.222300000000004,0.7902222222222223
GANSW717900125,fh25,21.658900000000003,0.35686111111111113
GANSW717905585,fh38,0.653,0.026361111111111113
GANSW717905585,fh90,60.7181,0.963111111111111
GANSW717905585,fh77,68.3912,1.407
GANSW717929101,fh54,13.2414,0.2534166666666667
GANSW717929101,fh125,25.415599999999998,0.49180555555555555
GANSW717929101,fh218,57.0496,0.8992777777777778
GANSW717949529,fh49,46.9924,0.7563055555555555
GANSW717949529,fh228,13.867899999999999,0.29158333333333336
GANSW717949529,fh25,50.126599999999996,0.8519166666666667
GANSW717957021,fh80,38.7607,0.6977222222222222
GANSW717957021,fh112,54.1902,1.0269444444444444
GANSW717957021,fh50,22.91,0.4707222222222222
GANSW717960606,fh279,21.2382,0.4406111111111111
GANSW717960606,fh112,73.9445,1.0434444444444444
GANSW717960606,fh22,49.963,0.9266666666666666
GANSW717968230,fh178,81.67869999999999,1.3342222222222222
GANSW717968230,fh159,63.7438,1.1078055555555555
GANSW717968230,fh48,86.9503,1.4425277777777779
GANSW717997619,fh100,29.0984,0.4283611111111111
GANSW717997619,fh162,3.4351,0.09644444444444444
GANSW717997619,fh213,56.528400000000005,0.8198333333333334
GANSW718029888,fh105,73.5527,1.3162777777777779
GANSW718029888,fh135,25.343,0.44966666666666666
GANSW718029888,fh27,12.4185,0.25
GANSW718070998,fh22,60.898300000000006,0.9776944444444444
GANSW718070998,fh112,64.7396,0.8711388888888889
GANSW718070998,fh279,23.1817,0.4594166666666667
GANSW718095385,fh101,58.71,0.7436944444444445
GANSW718095385,fh20,27.8089,0.6148333333333333
GANSW718095385,fh254,18.856,0.33816666666666667
GANSW718096711,fh228,25.397299999999998,0.5040555555555555
GANSW718096711,fh49,26.0622,0.41858333333333336
GANSW718096711,fh25,23.8753,0.5075
GANSW718108386,fh141,47.4264,0.6707777777777778
GANSW718108386,fh74,29.5202,0.48497222222222225
GANSW718108386,fh21,0.6607999999999999,0.03666666666666667
GANSW718134464,fh49,52.1111,0.8048055555555556
GANSW718134464,fh228,22.0916,0.4949444444444444
GANSW718134464,fh25,33.2034,0.5639722222222222
GANSW718139263,fh228,10.9177,0.24938888888888888
GANSW718139263,fh25,35.0409,0.6359722222222223
GANSW718139263,fh49,43.742,0.6665833333333333
GANSW718148086,fh228,26.1412,0.539611111111111
GANSW718148086,fh49,56.2405,0.8969722222222222
GANSW718148086,fh25,41.1862,0.7090000000000001
GANSW718154574,fh112,74.543,1.0391944444444443
GANSW718154574,fh50,38.4284,0.5716944444444444
GANSW718154574,fh80,30.6629,0.48869444444444443
GANSW718157637,fh112,63.5384,0.9456944444444444
GANSW718157637,fh105,101.52239999999999,1.5217222222222222
GANSW718157637,fh279,48.7289,0.8387777777777777
GANSW718163607,fh228,20.0265,0.45905555555555555
GANSW718163607,fh25,24.378400000000003,0.38319444444444445
GANSW718163607,fh49,41.650800000000004,0.6628888888888889
GANSW718164078,fh228,27.6127,0.5610833333333334
GANSW718164078,fh49,57.6961,0.9244722222222223
GANSW718164078,fh25,37.894,0.6377222222222223
GANSW718180960,fh25,41.3786,0.7102222222222223
GANSW718180960,fh228,28.411,0.5785277777777778
GANSW718180960,fh49,58.510400000000004,0.9358888888888889
GANSW718185157,fh48,19.2555,0.32055555555555554
GANSW718185157,fh159,74.5718,0.9699166666666666
GANSW718185157,fh39,51.231,0.7754722222222221
GANSW718187074,fh25,44.7409,0.8030555555555555
GANSW718187074,fh228,45.658699999999996,0.9183055555555556
GANSW718187074,fh92,79.0454,1.2583055555555553
GANSW718198391,fh22,57.4861,0.9284444444444445
GANSW718198391,fh279,15.9888,0.34069444444444447
GANSW718198391,fh112,68.695,0.9416111111111112
GANSW718201379,fh49,42.6009,0.6444444444444445
GANSW718201379,fh25,13.1522,0.24441666666666667
GANSW718201379,fh228,50.473800000000004,0.8728333333333332
GANSW718208399,fh25,45.0335,0.8311388888888889
GANSW718208399,fh49,51.8303,0.8648333333333333
GANSW718208399,fh228,4.2377,0.1381111111111111
GANSW718211146,fh22,58.2126,0.9326111111111112
GANSW718211146,fh112,69.42160000000001,0.9476944444444444
GANSW718211146,fh279,16.7153,0.3448611111111111
GANSW718262417,fh25,47.880199999999995,0.8583055555555555
GANSW718262417,fh228,6.0533,0.14833333333333334
GANSW718262417,fh49,54.677,0.8919999999999999
GANSW718312563,fh264,42.5242,0.6160555555555556
GANSW718312563,fh167,1.9203,0.06402777777777778
GANSW718312563,fh28,58.6556,0.8143611111111111
GANSW718314221,fh102,39.5621,0.6440833333333332
GANSW718314221,fh28,1.4108,0.03961111111111111
GANSW718314221,fh167,56.7691,0.7797222222222222
GANSW718318981,fh92,83.7704,1.3677222222222223
GANSW718318981,fh228,64.5815,1.2513055555555554
GANSW718318981,fh25,55.3681,0.9861666666666666
GANSW718349047,fh50,18.0058,0.3680833333333333
GANSW718349047,fh112,39.5601,0.748361111111111
GANSW718349047,fh80,44.308699999999995,0.7590555555555555
GANSW718351074,fh92,85.62610000000001,1.3340277777777778
GANSW718351074,fh25,42.7322,0.7290277777777778
GANSW718351074,fh228,31.7529,0.6400555555555555
GANSW718376114,fh105,40.8553,1.05525
GANSW718376114,fh112,58.7661,1.5204444444444445
GANSW718376114,fh80,80.8995,1.8378611111111112
GANSW718408553,fh228,20.419700000000002,0.43444444444444447
GANSW718408553,fh49,52.9709,0.8064444444444444
GANSW718408553,fh25,39.9339,0.7116944444444444
GANSW718408987,fh49,20.197400000000002,0.3577222222222222
GANSW718408987,fh228,35.028,0.5887222222222223
GANSW718408987,fh25,28.688299999999998,0.4406111111111111
GANSW718428515,fh112,33.4432,0.6534444444444445
GANSW718428515,fh80,38.8904,0.747
GANSW718428515,fh50,15.4677,0.38988888888888884
GANSW718455138,fh155,83.65639999999999,1.3405833333333335
GANSW718455138,fh231,84.3657,1.313777777777778
GANSW718455138,fh212,72.47019999999999,1.120861111111111
GANSW718468032,fh22,61.0938,0.9873611111111111
GANSW718468032,fh279,23.377200000000002,0.46908333333333335
GANSW718468032,fh112,64.935,0.8808055555555556
GANSW718490347,fh25,21.394,0.3983888888888889
GANSW718490347,fh49,31.9872,0.5051111111111112
GANSW718490347,fh228,24.3197,0.47605555555555557
GANSW718498423,fh50,21.1486,0.4653611111111111
GANSW718498423,fh112,34.6983,0.6766944444444444
GANSW718498423,fh80,42.1008,0.74975
GANSW718498429,fh228,45.245,0.8040555555555555
GANSW718498429,fh49,45.0373,0.6631111111111111
GANSW718498429,fh25,2.7335,0.0663611111111111
GANSW718499915,fh25,32.6479,0.5574722222222223
GANSW718499915,fh228,19.2483,0.449
GANSW718499915,fh49,50.466,0.7694444444444445
GANSW718507502,fh92,79.091,1.2666666666666666
GANSW718507502,fh228,40.2423,0.7999722222222222
GANSW718507502,fh25,43.027800000000006,0.7242777777777778
GANSW718509556,fh25,25.950200000000002,0.36983333333333335
GANSW718509556,fh49,44.3762,0.7345833333333334
GANSW718509556,fh228,68.13369999999999,0.9873611111111111
GANSW718526283,fh49,45.4259,0.7350555555555555
GANSW718526283,fh25,16.395400000000002,0.27175
GANSW718526283,fh228,27.332099999999997,0.5590833333333334
GANSW718534061,fh25,34.0501,0.59125
GANSW718534061,fh49,50.3505,0.7560277777777777
GANSW718534061,fh228,19.624,0.44783333333333336
GANSW718558697,fh228,69.6592,1.0346944444444444
GANSW718558697,fh25,27.4757,0.41716666666666663
GANSW718558697,fh49,41.0165,0.6842777777777778
GANSW718560164,fh49,31.900299999999998,0.4592777777777778
GANSW718560164,fh228,19.408099999999997,0.38319444444444445
GANSW718560164,fh25,29.9767,0.5178611111111111
GANSW718562415,fh49,13.918899999999999,0.28488888888888886
GANSW718562415,fh228,50.4669,0.85375
GANSW718562415,fh25,41.6819,0.6579722222222222
GANSW718582431,fh49,36.091699999999996,0.5485
GANSW718582431,fh228,20.0075,0.40902777777777777
GANSW718582431,fh25,26.4527,0.44830555555555557
GANSW718587717,fh49,39.1396,0.6173055555555556
GANSW718587717,fh25,24.8436,0.4191388888888889
GANSW718587717,fh228,23.055400000000002,0.47783333333333333
GANSW718606504,fh49,12.401200000000001,0.2726111111111111
GANSW718606504,fh228,48.6871,0.823138888888889
GANSW718606504,fh25,39.9021,0.6273611111111111
GANSW718656314,fh49,24.1187,0.4370555555555556
GANSW718656314,fh228,31.6821,0.56
GANSW718656314,fh25,18.7953,0.3954722222222222
GANSW718658156,fh38,60.682,0.9582222222222222
GANSW718658156,fh77,64.5165,1.04925
GANSW718658156,fh90,1.7417,0.057555555555555554
GANSW718661448,fh172,73.19760000000001,1.1975833333333334
GANSW718661448,fh43,2.3676,0.08836111111111111
GANSW718661448,fh12,31.376900000000003,0.47141666666666665
GANSW718695117,fh32,41.7842,0.6198333333333333
GANSW718695117,fh80,55.8046,0.7553055555555556
GANSW718695117,fh216,54.8405,0.8236666666666667
GANSW718701962,fh25,37.804199999999994,0.6682222222222222
GANSW718701962,fh49,44.601,0.7019166666666667
GANSW718701962,fh228,7.3631,0.16266666666666668
GANSW718749606,fh228,43.1773,0.8596111111111111
GANSW718749606,fh25,42.7405,0.7490555555555556
GANSW718749606,fh92,77.045,1.2043055555555555
GANSW718770716,fh228,39.0226,0.6420833333333333
GANSW718770716,fh49,24.6779,0.3994166666666667
GANSW718770716,fh25,25.8504,0.39605555555555555
GANSW718806930,fh32,42.142900000000004,0.6316944444444444
GANSW718806930,fh216,55.1992,0.8355277777777778
GANSW718806930,fh80,56.1633,0.7671666666666667
GANSW718816654,fh21,30.5796,0.4713333333333333
GANSW718816654,fh74,58.7247,0.9049166666666666
GANSW718816654,fh141,50.767,0.6587777777777778
GANSW718937834,fh228,51.8204,1.0642777777777779
GANSW718937834,fh92,60.177699999999994,0.9707777777777779
GANSW718937834,fh25,24.4318,0.5228055555555555
GANSW718970418,fh25,7.4974,0.1900277777777778
GANSW718970418,fh228,44.3714,0.8596666666666667
GANSW718970418,fh49,58.0287,0.852
GANSW719023855,fh49,1.7977,0.07244444444444445
GANSW719023855,fh228,49.815599999999996,0.79725
GANSW719023855,fh25,46.177099999999996,0.6735
GANSW719076086,fh25,44.7631,0.7965277777777777
GANSW719076086,fh228,22.294700000000002,0.46791666666666665
GANSW719076086,fh49,54.8459,0.8399166666666666
GANSW719157511,fh32,41.621300000000005,0.7201944444444444
GANSW719157511,fh216,70.1017,1.0790277777777777
GANSW719157511,fh80,67.9881,0.9589166666666666
GANSW719165202,fh25,40.406099999999995,0.70275
GANSW719165202,fh49,47.2029,0.7364444444444443
GANSW719165202,fh228,4.6688,0.12397222222222222
GANSW719165827,fh228,17.122400000000003,0.4059444444444445
GANSW719165827,fh49,45.9854,0.7236666666666666
GANSW719165827,fh25,30.7769,0.5020277777777777
GANSW719169289,fh25,12.7098,0.27172222222222225
GANSW719169289,fh49,29.1513,0.5301666666666667
GANSW719169289,fh228,36.714800000000004,0.6531111111111111
GANSW719181470,fh25,41.714,0.7117222222222221
GANSW719181470,fh49,59.0824,0.9554722222222222
GANSW719181470,fh50,21.422400000000003,0.4752222222222222
GANSW719181470,fh80,42.3747,0.7596111111111111
GANSW719181470,fh112,34.972199999999994,0.6865555555555556
GANSW719181470,fh228,28.9831,0.598111111111111
GANSW719188046,fh228,2.4219,0.07108333333333333
GANSW719188046,fh80,41.0463,0.7300277777777777
GANSW719188046,fh50,17.171400000000002,0.37680555555555556
GANSW719188046,fh49,51.0455,0.81475
GANSW719188046,fh25,44.2487,0.7810555555555556
GANSW719188046,fh112,47.130300000000005,0.9524444444444445
GANSW719192287,fh228,38.3236,0.6832222222222222
GANSW719192287,fh25,10.3697,0.22330555555555556
GANSW719192287,fh49,30.760099999999998,0.5602777777777778
GANSW719194175,fh49,34.1051,0.5659166666666666
GANSW719194175,fh25,10.1067,0.2152777777777778
GANSW719194175,fh228,38.557199999999995,0.6923333333333334
GANSW719237251,fh49,41.8211,0.7385277777777777
GANSW719237251,fh25,42.5088,0.7158611111111111
GANSW719237251,fh228,66.9674,1.1294166666666667
GANSW719288705,fh25,27.8119,0.5309166666666667
GANSW719288705,fh49,32.6563,0.4893888888888889
GANSW719288705,fh228,20.171599999999998,0.4088055555555556
GANSW719377026,fh228,33.7899,0.60275
GANSW719377026,fh49,23.378,0.40408333333333335
GANSW719377026,fh25,19.6437,0.43169444444444444
GANSW719377248,fh25,42.6335,0.6726388888888889
GANSW719377248,fh228,51.4184,0.8684166666666667
GANSW719377248,fh49,14.27,0.29363888888888884
GANSW719380843,fh46,50.220800000000004,0.8863055555555555
GANSW719380843,fh279,7.4821,0.16380555555555557
GANSW719380843,fh22,33.2051,0.5997222222222223
GANSW719469040,fh228,69.5801,1.0332222222222223
GANSW719469040,fh49,40.937400000000004,0.6828055555555556
GANSW719469040,fh25,27.3966,0.4156944444444444
GANSW719473400,fh25,27.1133,0.4251388888888889
GANSW719473400,fh49,43.274699999999996,0.73675
GANSW719473400,fh228,69.2968,1.0426666666666666
GANSW719487994,fh25,17.0194,0.33958333333333335
GANSW719487994,fh49,49.025400000000005,0.7859999999999999
GANSW719487994,fh228,30.7835,0.6086944444444445
GANSW719492174,fh228,20.1742,0.45319444444444446
GANSW719492174,fh49,41.0433,0.6691666666666667
GANSW719492174,fh25,24.7893,0.3964722222222222
GANSW719588031,fh80,44.6835,0.7416666666666667
GANSW719588031,fh50,18.3807,0.3506944444444444
GANSW719588031,fh112,42.4934,0.7977222222222222
GANSW719594992,fh216,52.8039,0.7959722222222222
GANSW719594992,fh80,54.3316,0.9043055555555556
GANSW719594992,fh50,46.574,0.7698333333333334
GANSW719599626,fh112,34.784099999999995,0.6905
GANSW719599626,fh50,14.1185,0.28925
GANSW719599626,fh80,36.566900000000004,0.6711388888888888
GANSW719665059,fh49,4.1872,0.13758333333333334
GANSW719665059,fh25,45.5315,0.6740277777777778
GANSW719665059,fh228,49.1699,0.7977777777777778
GANSW719665206,fh112,48.3485,0.9796388888888888
GANSW719665206,fh80,42.2646,0.7572222222222222
GANSW719665206,fh50,18.389599999999998,0.404
GANSW719837135,fh80,42.5256,0.7783333333333333
GANSW719837135,fh112,48.6095,1.00075
GANSW719837135,fh50,18.6507,0.42511111111111116
GANSW719839825,fh25,5.3713999999999995,0.11736111111111111
GANSW719839825,fh49,45.3737,0.6568055555555555
GANSW719839825,fh228,37.8677,0.6997777777777777
GANSW719842480,fh50,13.7564,0.3278888888888889
GANSW719842480,fh112,43.0373,0.8878611111111112
GANSW719842480,fh80,36.9534,0.6654444444444444
GANSW720017659,fh80,42.4227,0.7736388888888889
GANSW720017659,fh50,18.5478,0.42041666666666666
GANSW720017659,fh112,48.506699999999995,0.9960555555555556
GANSW720096928,fh279,46.609199999999994,0.7916944444444444
GANSW720096928,fh105,99.4028,1.4746388888888888
GANSW720096928,fh112,61.418800000000005,0.8986111111111111
GANSW720174783,fh228,35.9437,0.65925
GANSW720174783,fh25,36.2089,0.5726111111111112
GANSW720174783,fh49,14.587299999999999,0.34358333333333335
GANSW720265921,fh49,43.0321,0.6348888888888888
GANSW720265921,fh25,3.7533000000000003,0.08858333333333333
GANSW720265921,fh228,41.661300000000004,0.7703055555555556
GANSW720266544,fh22,33.9795,0.6258611111111111
GANSW720266544,fh143,14.4903,0.2649444444444444
GANSW720266544,fh46,14.9175,0.27944444444444444
GANSW720341757,fh49,39.9579,0.6337222222222223
GANSW720341757,fh25,22.1542,0.41608333333333336
GANSW720341757,fh228,23.8737,0.49424999999999997
GANSW720390960,fh49,23.987299999999998,0.39922222222222226
GANSW720390960,fh228,31.184099999999997,0.5415
GANSW720390960,fh25,21.297900000000002,0.4441944444444444
GANSW720395382,fh49,42.960800000000006,0.7120555555555556
GANSW720395382,fh25,24.031599999999997,0.3878055555555555
GANSW720395382,fh228,21.003,0.4955277777777778
GANSW720395556,fh228,22.3615,0.5286944444444445
GANSW720395556,fh49,49.101,0.8482777777777778
GANSW720395556,fh25,29.9911,0.4899444444444444
GANSW720626858,fh49,30.5401,0.49863888888888885
GANSW720626858,fh228,36.0986,0.6557777777777778
GANSW720626858,fh25,15.5239,0.33063888888888887
GANSW720636739,fh92,49.41,0.7363611111111111
GANSW720636739,fh25,28.1399,0.4463333333333333
GANSW720636739,fh228,51.9155,0.9663611111111111
GANSW720682086,fh25,37.885400000000004,0.5613333333333334
GANSW720682086,fh49,12.7286,0.3041111111111111
GANSW720682086,fh228,41.5238,0.6850833333333334
GANSW720702410,fh228,57.7435,0.8750555555555555
GANSW720702410,fh25,15.56,0.2575277777777778
GANSW720702410,fh49,43.3988,0.6323888888888889
GANSW720702833,fh228,16.3274,0.35841666666666666
GANSW720702833,fh49,48.8786,0.7304166666666667
GANSW720702833,fh50,12.5765,0.25472222222222224
GANSW720702833,fh80,38.8793,0.6456944444444445
GANSW720702833,fh112,38.1245,0.7079722222222222
GANSW720702833,fh25,37.8172,0.6683055555555556
GAQLD154919703,fh190,10.9617,0.2539444444444445
GAQLD154919703,fh203,18.0475,0.37405555555555553
GAQLD154919703,fh193,12.8989,0.2913055555555556
GAQLD154923643,fh195,24.4358,0.499
GAQLD154923643,fh138,45.0938,0.7201388888888889
GAQLD154923643,fh114,50.2128,0.8343611111111111
GAQLD154925141,fh192,32.436,0.5862222222222222
GAQLD154925141,fh44,39.2932,0.6095277777777778
GAQLD154925141,fh196,44.662099999999995,0.8218888888888889
GAQLD154928485,fh114,42.5514,0.7053611111111112
GAQLD154928485,fh195,29.5552,0.592111111111111
GAQLD154928485,fh138,33.836400000000005,0.5497777777777778
GAQLD154947634,fh138,26.3415,0.4256388888888889
GAQLD154947634,fh192,8.0359,0.20791666666666667
GAQLD154947634,fh195,38.4284,0.7266944444444444
GAQLD154947634,fh196,28.396,0.5771388888888889
GAQLD154947634,fh44,52.8423,0.8448055555555556
GAQLD154947634,fh114,33.5657,0.5601666666666666
GAQLD154954879,fh114,35.0956,0.585
GAQLD154954879,fh195,36.5,0.6639166666666666
GAQLD154954879,fh138,24.7091,0.37747222222222226
GAQLD154957657,fh138,26.044,0.40755555555555556
GAQLD154957657,fh114,33.5398,0.5483055555555556
GAQLD154957657,fh195,38.1308,0.7086111111111111
GAQLD154960830,fh193,4.8013,0.12158333333333333
GAQLD154960830,fh203,5.478800000000001,0.13394444444444445
GAQLD154960830,fh190,7.4961,0.16330555555555554
GAQLD155012117,fh196,17.9913,0.3550833333333333
GAQLD155012117,fh44,55.3166,0.7843611111111111
GAQLD155012117,fh192,14.3077,0.30077777777777776
GAQLD155036929,fh138,41.8898,0.653
GAQLD155036929,fh195,18.3143,0.3645277777777778
GAQLD155036929,fh193,18.8462,0.36625
GAQLD155036929,fh190,19.3191,0.3402777777777778
GAQLD155036929,fh114,54.114599999999996,0.8714722222222223
GAQLD155036929,fh203,13.5078,0.265
GAQLD155044183,fh203,12.6089,0.246
GAQLD155044183,fh196,35.5875,0.6236944444444444
GAQLD155044183,fh193,17.9473,0.34724999999999995
GAQLD155044183,fh192,28.1613,0.4795833333333333
GAQLD155044183,fh190,18.4203,0.3212777777777778
GAQLD155044183,fh44,38.761300000000006,0.5612222222222223
GAQLD155051181,fh193,22.4116,0.46144444444444443
GAQLD155051181,fh190,22.8845,0.43547222222222226
GAQLD155051181,fh203,17.0732,0.3601944444444445
GAQLD155055697,fh193,21.0168,0.4294722222222222
GAQLD155055697,fh190,21.4897,0.40349999999999997
GAQLD155055697,fh203,15.6784,0.3282222222222222
GAQLD155067251,fh190,28.6402,0.5209166666666667
GAQLD155067251,fh193,25.0969,0.5036111111111111
GAQLD155067251,fh203,22.828799999999998,0.44563888888888886
GAQLD155075821,fh114,59.777,0.9878333333333332
GAQLD155075821,fh195,10.5486,0.22666666666666666
GAQLD155075821,fh138,49.441900000000004,0.7205
GAQLD155104209,fh193,32.8618,0.5433611111111111
GAQLD155104209,fh203,36.400800000000004,0.5590277777777778
GAQLD155104209,fh190,31.1146,0.5166944444444445
GAQLD155110906,fh114,20.081,0.39694444444444443
GAQLD155110906,fh138,30.141599999999997,0.47608333333333336
GAQLD155110906,fh195,57.6923,1.03
GAQLD155124528,fh190,5.7204,0.14394444444444446
GAQLD155124528,fh193,6.451899999999999,0.15327777777777776
GAQLD155124528,fh203,10.253,0.23433333333333334
GAQLD155125233,fh193,24.9477,0.4796388888888889
GAQLD155125233,fh203,28.4866,0.49530555555555555
GAQLD155125233,fh190,23.2005,0.4529722222222222
GAQLD155137405,fh138,55.4508,0.9613333333333334
GAQLD155137405,fh114,60.5698,1.0755555555555556
GAQLD155137405,fh195,26.8655,0.6246388888888889
GAQLD155162216,fh196,36.971599999999995,0.7515555555555555
GAQLD155162216,fh44,55.5745,0.8705277777777778
GAQLD155162216,fh192,15.0909,0.36041666666666666
GAQLD155167702,fh164,53.0125,0.7657222222222222
GAQLD155167702,fh138,57.7401,0.7653888888888889
GAQLD155167702,fh198,5.3736999999999995,0.12219444444444444
GAQLD155168922,fh138,36.9882,0.56125
GAQLD155168922,fh114,47.8486,0.7586944444444444
GAQLD155168922,fh195,22.9363,0.4746111111111111
GAQLD155171520,fh190,13.9161,0.25166666666666665
GAQLD155171520,fh193,13.443100000000001,0.2776388888888889
GAQLD155171520,fh203,8.1047,0.1763888888888889
GAQLD155172575,fh203,7.5693,0.1603888888888889
GAQLD155172575,fh190,13.380600000000001,0.23566666666666666
GAQLD155172575,fh193,12.9077,0.26163888888888887
GAQLD155179542,fh195,68.60119999999999,1.10075
GAQLD155179542,fh138,41.4105,0.5698055555555556
GAQLD155179542,fh114,8.1263,0.18669444444444444
GAQLD155179571,fh192,23.1088,0.37827777777777777
GAQLD155179571,fh44,43.7147,0.6865277777777777
GAQLD155179571,fh196,31.5225,0.55
GAQLD155210292,fh114,28.020799999999998,0.4733888888888889
GAQLD155210292,fh195,49.1208,0.8970833333333333
GAQLD155210292,fh138,28.930400000000002,0.48894444444444446
GAQLD155217754,fh196,23.4007,0.45483333333333337
GAQLD155217754,fh44,51.2614,0.8031666666666667
